customer_id,helpful_votes,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,star_rating,total_votes,verified_purchase,vine
8591229,0,US,Beauty,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Bought this for my sister in law and she was very happy,7/26/2015,Five Stars,R2Y705IL8SGXTY,5,0,Y,N
4188983,0,US,Beauty,B0040VGR3Y,974237252,"twin turbo 3200 ceramic and ionic professional hair dryer, 1900 watt",muy bueno.,7/26/2015,Five Stars,R1HBEGMREIUJ1S,5,0,Y,N
18020426,0,US,Beauty,B001UE7D3C,494548935,"andis 1600-watt quiet wall mounted hangup hair dryer, white (30135)",great!!!,7/25/2015,Five Stars,R1B8THRI9HVXSG,5,0,Y,N
48360725,0,US,Beauty,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,Very pleased with this travel hair dryer. Compact and lightweight and works really well.,7/25/2015,HAPPY WITH THIS CONAIR HAIR DRYER,RB8XMOZ83DXWX,5,0,Y,N
49333975,0,US,Beauty,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Not too big and not too small! Does it's job well!,7/25/2015,Four Stars,R2MWZDCZ8YWM3I,4,0,Y,N
34836326,0,US,Beauty,B00092M2X2,221722169,hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex,Works good,7/25/2015,Four Stars,RUFR0CXV1IJKQ,4,0,Y,N
42991835,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,This is my third one in 15 years.  They are convenient and very reliable.  A great buy!,7/25/2015,DaleR,RNWZI0MP6E45K,5,0,Y,N
27693932,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Great dryer! I have had this for several years and it still works great! Definitely recommend!,7/25/2015,It's a great dryer!!,RJNS0DBRVEP,5,0,Y,N
623051,0,US,Beauty,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,I couldn't use it because it did not have an UL Listed cord on it,7/25/2015,Four Stars,R2BB5FZMLB2QIG,4,1,Y,N
44924201,0,US,Beauty,B00CC7Y0G4,253762851,"remington d3015 ionic ceramic dryer, ionic hair dryer, hair dryer",Excelente,7/25/2015,Five Stars,R27IUG36SCB8CY,5,0,Y,N
34836326,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Like it but not too much,7/25/2015,Two Stars,R33W8YOTDZXE8Q,2,0,Y,N
19392651,0,US,Beauty,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",This unit caught on fire within 3 months of purchase,7/25/2015,Buyer beware,R3DNLY0PHATOAZ,1,0,Y,N
36249499,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,It does the job but fan makes a funny noise when powering down.,7/25/2015,"Does the job, blows fine",R2SMUASO5R0H4D,3,0,Y,N
41002502,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Good hair dryer for the price! thank you!,7/24/2015,Four Stars,R3S98HNPWQHF8M,4,0,Y,N
12022882,0,US,Beauty,B0037MKQE8,107341965,conair 207p infinity tourmaline ceramic hair dryer,Just does not get hot enough,7/24/2015,Two Stars,RUS78OBC4S1PH,2,0,Y,N
13106119,0,US,Beauty,B000IF3D38,108191918,conair thermal shine 1875 watt hair dryer 1 ea,Bought it for my daughter - Works great  and she likes it.,7/24/2015,Four Stars,R31WIE2F87KPV3,4,0,Y,N
20694821,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,More power than expected.,7/24/2015,Five Stars,R30Y39WVJWTZ3Y,5,0,Y,N
22221349,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Works great for its intended use, especially for how small it is!",7/24/2015,Five Stars,R1A5EKAJZXKV85,5,0,Y,N
40465767,0,US,Beauty,B002MHW4MG,415529274,travel smart by conair dual voltage 1200 watt folding hair dryer,Powerful yet compact hair dryer. Works really well!,7/23/2015,Five Stars,R2GO6O2J48J4LW,5,0,Y,N
45824332,0,US,Beauty,B0017WNHYG,380013605,turbo power twin turbo 2600 hair dryer,"Great purchase, great product, very fast shipment- love it",7/23/2015,Love it,R14TLZM2QF5EJB,5,0,Y,N
42963787,0,US,Beauty,B00092M2XW,196041133,hot tools professional 1600 watt super quiet turbo lightweight hair dryer,Have had mine for several years and am thinking about getting another one as a back-up.,7/23/2015,Five Stars,R139BNBKQGLLC8,5,0,N,N
50419792,0,US,Beauty,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,I love this hair dryer.,7/23/2015,One Star,R1A3F10PH3U5HA,1,1,Y,N
50849513,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,"Garbage. Had it for a year, the cheap plastic fan is cracked and it's done.",7/23/2015,garbage,R20DVIESXJLGQR,1,0,Y,N
50534850,0,US,Beauty,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Works great.  This brand was in our resort in Florida and my husband just had to have his own!,7/23/2015,Works great. This brand was in our resort in Florida ...,R1TE7APWMZQMCB,5,0,Y,N
42097105,0,US,Beauty,B000065DJY,919751065,revlon 1875w volumizing hair dryer,"Did not last nearly as long as it should of, poorly made",7/23/2015,Will not purchase again,RP4WEMW9D3B0X,1,0,Y,N
33734566,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,For the price it was not bad,7/23/2015,Wall hair dryer,R1GKGILJXCVOCS,4,0,Y,N
27688737,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,"Works fine, price is right.",7/22/2015,Four Stars,R377O9TE0SMJZW,4,0,Y,N
24222625,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,very good,7/22/2015,Four Stars,R1VA7GB2ABF72T,4,1,Y,N
21629619,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,nice,7/22/2015,Five Stars,R1CJTHP6OMO5IH,5,0,Y,N
42914985,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,I love this hair dryer the only thing it is missing is a retractable cord,7/22/2015,Four Stars,R2CRHGAJOHEU1V,4,0,Y,N
43335607,0,US,Beauty,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,best blow dryer for price,7/22/2015,Five Stars,R2VCW5I41FYA4J,5,0,Y,N
33387880,0,US,Beauty,B00O0WRO08,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Love it!  Quiet and powerful, cord retracts well.",7/22/2015,Love it!,R3SSB09MTWBRUT,5,0,Y,N
30684919,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",love it,7/22/2015,Five Stars,RYPRZUREU2JWX,5,1,Y,N
13017404,0,US,Beauty,B003L0LWYY,531585937,bed head hot head 1875w hair dryer for massive shine,Amazing hair dryer!,7/22/2015,Five Stars,R2BCHX0J54A8K5,5,0,Y,N
1449785,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Good!,7/21/2015,Four Stars,R7Y8T33D96FUF,4,1,Y,N
37618517,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,"It's nice and dries quickly, just it's super noisy, can wake the neighbors up!",7/21/2015,It does the work.,R3739TFQ7WYJ24,3,0,Y,N
5950477,0,US,Beauty,B00065AFFE,121009604,conair 1875 watt ergonomic handle hair dryer,This is a great dryer for the price.,7/21/2015,Five Stars,RF2QZQFNIYS6H,5,0,Y,N
3110634,2,US,Beauty,B003VZNCQK,496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black","Works great not very loud, it's hot which is fine with me!",7/21/2015,Five Stars,R2S8GCID09C1YU,5,2,Y,N
16090966,0,US,Beauty,B0017WNHYG,380013605,turbo power twin turbo 2600 hair dryer,Best blow dry that I have ever owned.  Worth the money.  Cord never gets tied up,7/21/2015,Great item,RPCCBZUWAT9UD,5,0,Y,N
12717680,0,US,Beauty,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,Mom's love it,7/20/2015,Great quality,R16009W5Q2WVKE,5,0,Y,N
30937947,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Nice and compact with lots of drying power. Also not as loud as some other hair driers.,7/20/2015,Five Stars,R37PHIEBEYTY6O,5,0,Y,N
51081411,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,great,7/20/2015,Five Stars,RYRO84U8L2K57,5,1,Y,N
2185974,0,US,Beauty,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,good,7/20/2015,Five Stars,R3EI5IB677BYJ0,5,0,Y,N
37814009,0,US,Beauty,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Second time buying this item because I wore the first one out. Love it.,7/20/2015,Love it.,RQGIAL2IV1BE4,5,0,Y,N
17727270,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,"The ideal hair dryer, small yet powerful.",7/20/2015,I love this hair dryer.,R1A39HBQ7NOY7S,5,0,Y,N
31198281,0,US,Beauty,B003ICX810,415057628,pro beauty tools professional turbo hair dryer,Great dryer.,7/19/2015,Five Stars,R2GB0IOS5RQP25,5,0,Y,N
17843826,0,US,Beauty,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Works great cools itself Down would buy again,7/19/2015,Five Stars,R1HHMFKTBHVUVT,5,0,Y,N
45155742,1,US,Beauty,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,"My first hairdryer, so I don't have much to compare it to, but it works great for me.",7/19/2015,but it works great for me,R19D592U4AZL4C,5,1,Y,N
10003201,5,US,Beauty,B000BFJJ7E,346326614,conair ionic conditioning 1875 watt cord-keeper hair dryer w/ retractable cord and folding handle,retracting cord did not work after a few days!,7/19/2015,One Star,RRBBG4OT3LH98,1,5,Y,N
48646298,0,US,Beauty,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Great air pressure,7/19/2015,Five Stars,R35CYJGY58UQK4,5,0,Y,N
39160366,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Great dryer. It is very powerful and gets my hair dry much faster than my old one.,7/19/2015,Great Dryer,R206V0UOVJAWZM,5,0,Y,N
10333202,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,"like it, very durable. it won't dry your hair really quickly but that is good for your hair.",7/19/2015,hair dryer,R3M1AP275CJEAJ,5,0,Y,N
26084260,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Love it,7/19/2015,Five Stars,R13INF8V172YXV,5,0,Y,N
40908141,1,US,Beauty,B0009XH6V4,670161917,andis micro turbo hair dryer,very good,7/19/2015,Five Stars,RBRET1NT75K89,5,1,Y,N
24054248,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Broken after 1 year,7/18/2015,Two Stars,R1BUF17R0E7EKZ,2,0,Y,N
14406353,4,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Blew out coils after 2 weeks of use.,7/18/2015,One Star,RYIJF2DB70DUD,1,24,Y,N
16103147,0,US,Beauty,B005IH0KDC,176210327,hands free hair dryer holder - compact for home and travel! by jumbl,It works very well and I use it everyday!,7/18/2015,Five Stars,R1WU7BE1XQNEDL,5,0,Y,N
21632980,0,US,Beauty,B002BFX6EO,391944105,sedu revolution professional hair dryer (4000i),Love this dryer. I bought one for my daughter because she wanted mine!,7/18/2015,Worth the money!,R1SNJ1CC6D0KTO,5,0,Y,N
11568787,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,"I love everything about this hairdryer - it is smaller, quieter, hangs on the wall and I just plain LOVE IT!",7/18/2015,Great little hairdryer,R14M13Y9PKO04V,5,0,Y,N
33077205,1,US,Beauty,B003VZS9NG,726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black",Works great but a little heavy.,7/18/2015,Four Stars,R1NSMUR2GF6B7Q,4,1,Y,N
20845458,0,US,Beauty,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Love this hair dryer becuse its small and powerful!,7/17/2015,Five Stars,R1MRPSOCTXBDDY,5,0,Y,N
51598851,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Excellent product. We purchased this blow dryer in 2009 and it is still going strong.,7/17/2015,Great buy,R3VZ1IU1CU8HV4,5,0,Y,N
10870733,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Good hair dryer especially for the price!!,7/17/2015,Four Stars,R3OYYR7CEU9LOH,4,0,Y,N
38240275,0,US,Beauty,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Great!,7/17/2015,Five Stars,R1EBGO88JO2FKR,5,0,Y,N
44296810,1,US,Beauty,B0009XH6V4,670161917,andis micro turbo hair dryer,"Powerful little dryer, and I love the small size, it fits well in my tiny bathroom.",7/17/2015,and I love the small size,R3P4REBNZ2MZZ1,5,1,Y,N
7192442,1,US,Beauty,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,Love it!! Drys hair fast!! No frizz!!,7/17/2015,Five Stars,RERNFI0YN1T8J,5,1,Y,N
50634201,0,US,Beauty,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,It is too loud.  I googled quiet hair dryers and it came up.,7/16/2015,It is too loud. I googled quiet hair dryers ...,R196UUBCDMWV3M,1,0,Y,N
16732232,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,I like it.  It dries my hair pretty quickly and I have long hair.,7/16/2015,Nice Little Hairdryer,R1IHZJNTR0IAZ7,4,0,Y,N
12244415,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Great product!,7/16/2015,Five Stars,RDAAFROUB12FY,5,0,Y,N
16905998,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Love it,7/16/2015,Five Stars,R2QW9203REL7F6,5,0,Y,N
6768831,0,US,Beauty,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer","It works as expected, the button to retract the cord is little stiff otherwise it is prefect.",7/16/2015,Four Stars,R24H8MFE03ZCWL,4,0,Y,N
15411649,0,US,Beauty,B00A7JA72U,646926938,"babyliss nano titanium portofino 6600 hair dryer, leopard",Great product and super fast delivery.,7/16/2015,Five Stars,R24Y2VT63904QK,5,0,Y,N
224973,0,US,Beauty,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Very cool,7/16/2015,Five Stars,R37XWJ6FT5MNKM,5,0,Y,N
41293333,0,US,Beauty,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",REALLY GREAT GETS VERY HOT,7/16/2015,Five Stars,R3R8INGHOEJAND,5,0,Y,N
52128085,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Just wht I was looking for. Great product.,7/15/2015,Great product.,R25Q0OHXNG4GVO,5,0,Y,N
2122540,0,US,Beauty,B0089TDTWK,187812876,conair 1875-watt ionic conditioning pro style hair dryer,i love it,7/15/2015,Five Stars,R2MUS5HPE1QSDI,5,0,Y,N
5846173,1,US,Beauty,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,This hair dryer is not adjustable and does not have enough heating power,7/15/2015,This hair dryer fool me just looking at it on the page,R21F3F21WFXS6C,3,1,Y,N
236534,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",One of the best!,7/15/2015,Five Stars,R153JF7KLUNSBF,5,0,Y,N
22622653,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",doesn't even work i dont know why i've kept mine for so long... oh well,7/15/2015,nahh,R3ELNM193FDF5C,1,0,Y,N
29248436,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",All ok,7/14/2015,Four Stars,R107ZK2WLLU4FV,4,0,Y,N
33016924,0,US,Beauty,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",This product was a terrible disappointment. The retractable cord stopped retracting almost the first time I used it.,7/14/2015,Unhappy with retractable cord,R1FZARZCSDR4VU,1,0,Y,N
52824388,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",NOT ENOUGH BLOW,7/14/2015,Two Stars,R1NZHJ46B5I9MA,2,0,N,N
675345,0,US,Beauty,B0026ZD0WM,57056668,sunbeam 1632-040 global economizer hair dryer,Great dryer. We like it very much.,7/14/2015,Five Stars,RFUZTGQE9SFDD,5,0,Y,N
19975691,0,US,Beauty,B00092M38G,981727854,andis 80345 styler hair dryer,"the first time I used it, I cut it on high and the motor popped.",7/14/2015,Two Stars,R10G6H8KTST619,2,0,Y,N
4538492,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,馃憤馃徑,7/14/2015,Three Stars,R28NXNGBEFKDO5,3,0,Y,N
48468764,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Dries hair quickly without getting too hot.,7/13/2015,Quick drying,R3SJR1BQ4KQO0W,5,0,Y,N
15079694,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Works fine--- couldn't be better,7/13/2015,Five Stars,R2ZBZI2WPE0ZVX,5,0,Y,N
45582516,1,US,Beauty,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Drys my thick hair fast!!,7/13/2015,Five Stars,R3EPB9H7YXJZER,5,1,Y,N
51721868,1,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,I expected it to be smaller.,7/13/2015,Three Stars,R1A0XOV107MHMN,3,1,Y,N
35216774,0,US,Beauty,B001UE7D3M,197856712,andis 1600w quiet hangup hair dryer with night light,My wife loves it!!!,7/13/2015,Five Stars,R1LE8BYN317BU6,5,0,Y,N
18568957,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Our clients love it. It has a quality look to it.,7/13/2015,Excellent,R2SHXLY8HNAFYV,5,0,Y,N
32997015,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Great,7/13/2015,Five Stars,R2E1VJEKHS7A9,5,0,Y,N
15172280,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Love it,7/13/2015,Five Stars,R2OWXVFMBBBQNM,5,0,Y,N
13990940,0,US,Beauty,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,I bought this for a friend as a gift she  loves it she has her own shop .,7/13/2015,Five Stars,R2OSIPDB8A34NR,5,0,Y,N
48961254,1,US,Beauty,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),The best,7/13/2015,Five Stars,R3DC1FRZ3ET6ZL,5,1,Y,N
743143,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Does the job for a great price :),7/12/2015,Five Stars,R18G9UXZY4J8EV,5,0,Y,N
495630,2,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",I love my new blow dryer. It does not dry out my hair. perfect. Thanks,7/12/2015,Five Stars,R37I54UYJ7JMXG,5,3,Y,N
16129816,1,US,Beauty,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Works great. Good price. Just as described,7/12/2015,Hair Dryer,R2FH680QN0DD8R,5,1,Y,N
21060527,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",So far works great!,7/12/2015,Five Stars,R1NVNC91Q6ZM8M,5,0,Y,N
43692355,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Love this dryer. Great feature at a great price,7/12/2015,Great value,R1Z9PCYGUK4EI2,5,0,Y,N
541523,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Good item !,7/12/2015,Five Stars,R2KPY4VU63MRI8,5,0,Y,N
2134123,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Excellent product. Small but very powerful.,7/12/2015,Five Stars,R2ZO40X7YMTJ3S,5,0,Y,N
22475097,1,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,great buy,7/12/2015,Five Stars,RYNBIV19CNV2N,5,1,Y,N
33310793,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Great,7/12/2015,Five Stars,R304EUQCJTK174,5,0,Y,N
21260446,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,This hair dryer is very powerful and dries quickly.,7/11/2015,Five Stars,RNJ5HSD62I2I1,5,0,Y,N
29774870,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,"Reliable, reasonably loud, and lasts long. I used Conair before and those malfunction super easily.",7/11/2015,I used Conair before and those malfunction super easily.,R2WAD3ZD6W9D1E,5,0,Y,N
51545634,0,US,Beauty,B00092M38G,981727854,andis 80345 styler hair dryer,I love this hair dryer.  Using the attached comb makes it very easy to dry my hair. Two thumbs up.,7/11/2015,I love this hair dryer,RA81V2O5OOYX3,5,0,Y,N
1548446,0,US,Beauty,B00JXQ06X8,619941271,bed head curls in check 1875 watt diffuser hair dryer,"Nice hair dryer, I don't have to flip my head upside down to use it.",7/11/2015,Four Stars,R3R3Q5QWCVJQ3D,4,0,Y,N
46841061,0,US,Beauty,B00P88VPKS,290876515,xtava rimini 1800w professional ionic ceramic hair dryer - reduce drying time and frizz with advanced ionic technology - bring the salon blowout to your home - 2 speeds and 3 heat settings - lightweight and ergonomic (blue),Nothing too special here.  Okay hair dryer.,7/10/2015,Three Stars,R2P62OKMI99UXH,3,0,Y,N
20176793,1,US,Beauty,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,Amazing! Absolutely love this blow dryer. Very quick dey time and makes my hair soft and shiney!,7/10/2015,love it!,R1BL10LRFAVUT,5,1,Y,N
49587484,0,US,Beauty,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,good,7/10/2015,Five Stars,R15NHYIAP93FVM,5,0,Y,N
11089668,0,US,Beauty,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Love it. Highly recommend it.,7/10/2015,Five Stars,RMV7NHQ35DNAU,5,0,Y,N
51943460,0,US,Beauty,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish","Nice hair dryer, mounted on the wall, clearing counter space and easily acceptable.  Varied during speed....great little hairdryer.",7/10/2015,Five Stars,RK4BQJV718RT0,5,0,Y,N
9842739,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Exactly what was described is exactly what I needed! Working great!,7/9/2015,Working great!,RMW2VOQZZM7PG,5,0,Y,N
12640344,0,US,Beauty,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Great for travel with lots of power and heat.,7/9/2015,Five Stars,R168RFZWIKNZ4H,5,0,Y,N
37295203,0,US,Beauty,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),My first one lasted 20 years. I ordered this to replace it.,7/9/2015,Works well.,R1D9HFJ8ENN87E,5,0,Y,N
45526586,0,US,Beauty,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,"Works great, easy to use. Lightweight and not too noisy compared to others. The included attachments are great.",7/9/2015,Five Stars,R1I29VTCZAHKDL,5,0,Y,N
39102669,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Good  but loud,7/9/2015,Three Stars,R1FF5VIA10I6EN,3,0,Y,N
285616,0,US,Beauty,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Product excelent. Arrive in condiction good. Thanks,7/9/2015,Five Stars,R2SAAOS6DVAV5Z,5,0,Y,N
26319289,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Works better than my more expensive dryers.,7/9/2015,Five Stars,R6BR2GP96QMTV,5,0,Y,N
50816422,0,US,Beauty,B0009XH6V4,670161917,andis micro turbo hair dryer,Powerful and easy to pack on domestic trip.  :),7/8/2015,Five Stars,R3RXBHYPMMXPMC,5,0,Y,N
25741029,0,US,Beauty,B009ZPMPGI,711329162,conair 1875 watt ionic conditioning cord-keeper folding handle hair dryer,"Very pleased.  Folds nicely, cord retracts well.",7/8/2015,Five Stars,R13BGP59662S1M,5,0,Y,N
17978102,0,US,Beauty,B00A7JA72U,646926938,"babyliss nano titanium portofino 6600 hair dryer, leopard",Love it but the watts are so high that it keeps blowing fuses all the time!!!,7/8/2015,Three Stars,R1AVHMESO5IB80,3,0,Y,N
35930512,0,US,Beauty,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,This dryer is what I wanted at a reasonable price. It was easy to put on the wall.,7/8/2015,It was easy to put on the wall,R2OIRO073ZPBLQ,5,0,Y,N
10945242,0,US,Beauty,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,Like it  it is pretty powerful. Took on vacation and use it in my RV too.,7/8/2015,Like it it is pretty powerful,R2NQUH50Q7JGC2,4,0,Y,N
12788830,0,US,Beauty,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Love it!  So convenient.,7/8/2015,Love it! So convenient,R32TTHZFLKHESQ,5,0,Y,N
47824218,0,US,Beauty,B000065DJY,919751065,revlon 1875w volumizing hair dryer,good product ..! Recommended,7/7/2015,Five Stars,R2LX0ZIGCHYOOG,5,0,Y,N
32604885,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Nice weight and power!,7/7/2015,Five Stars,R1C63C2KHAFAUS,5,0,Y,N
44769646,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",I would it like more if I could control the intensity and temperature of the dryer,7/7/2015,Four Stars,R228Q4YGQ48WQ4,4,0,Y,N
12670414,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",It blows.  Hot.  Really well.  Amazing stamina.  Plug it in and it never stops.  Not expensive.,7/7/2015,Amazing stamina. Plug it in and it never stops,RL48FFGBAJX0H,5,0,Y,N
23032138,0,US,Beauty,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Best hair dryer ever!  Quite heavy if that is an issue.  I love it.,7/7/2015,Five Stars,R3NJ9RSWMZMKY9,5,0,Y,N
