,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score
15988,15988,us,37398262,r27p1c06ev1xiv,b00a4k8fx0,36311832,samsung sew-3037w safeview baby monitoring system ir night vision ptz 3.5 inch.,baby,5,14,18,n,y,sew-3037 is a great buy! no questions about it!,"i knew exactly what i wanted when i was going to get baby monitor for my baby daughter. i searched both for a video and audio monitor and decided on the samsung sew-3037. as far as i am concerned, i don't mind spending a little bit more as long as i am getting what i paid for. with this in mind, i quickly decided not to go with an audio monitor. i think the option to monitor my child with both video and audio would worth the extra money i spend. then focusing my attention on the video monitors, i settled between on the samsung sew-3037 for several reasons.<br /><br />before making the purchase i looked at the features  of the monitor. the monitor offered a great range and an interference free connection. it also has some features that really tweeked my interest. i thought the two way talk feature was pretty useful and the fact that you can connect up to four cameras really got me thinking about the various potential uses of this system. (maybe not only as a baby monitor). lastly, it had the vox feature that i didn't know too much about but it got me interested. it said something about noise cancellation and i wondered how that would work. lastly, i was very excited about the ptz feature on the cameras.<br /><br />as for design, i believe samsung's monitor looks sleek and elegant. the black on white really makes the monitor look like a quality product. the overall design of the camera, the color, and shape of the monitor is sharp, and the four way directional button to control the camera is very convenient and easy to use.<br />why i decided to go with samsung: i purchased the sew-3037 because of three reasons.  as a company, i trust samsung. they know how to make electronic products. i love their tv and i love their phones. i figured, they'd do a great job on this as well. secondly, the overall image quality, the ptz feature, and the vox feature. lastly, the monitor being expandable to four camera system.<br /><br />after receiving the monitor: i love it. i tested it for a couple of days and i can't stop playing with it. the overall video and audio quality on the camera is very good. the range hasn't given us any problems and we have a pretty sizeable house. i don't believe it's available now, but i definitely plan to purchase more cameras. the vox is a great feature. it saves battery so you get a good couple of hours on the monitor. it also keeps things quietly and goes into sleepmode when my daughter isn't making any noise for a minute or two. then it comes alive again if she stirs. you can set the sensitivity and also turn it off all together.<br /><br />the feel of the cameras and the monitor is solid, not flimsy at all. the color and design is as i thought, very sleek. i love the look of the camera. i'm thinking i'm going to find other uses for it even after my daughter gets older. i think this was a great buy and definitely will recommend it to my friends.",11/17/2012,77.77777777777777
16103,16103,US,17808053,R35WQEGTE5EF4V,B0057EEC44,589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count",Baby,2,12,14,N,Y,nighttime????,"actually these are good pacifiers, but they are the same than the day time once... They glow only for a couple of minutes, so not helpful at all for the night.",11/3/2012,85.71428571428571
16108,16108,US,42818885,REEX2HTSQ0JL2,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,1,13,17,N,Y,Terrible design,"I use soap when washing pacifiers and the rest of the baby products. If you use soap on this particular pacifier, you can't wash it out. Any way you try to turn the pacifier to get the water stream to wash out the soap, the soap is unable to completely escape. We are back to using regular soothies.",11/1/2012,76.47058823529412
16212,16212,US,46799042,R3A0NAEW6WFZ20,B0057EEC44,589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count",Baby,5,10,10,N,Y,Great baby item,"This item is great for my 2 month old and she loves it. Since she has really chubby cheeks, the other pacifiers that are more rounded tend to make a red mark on her cheeks. This item, however, does not have the rounded wings on it and it's a great item for her. I recommend this item to all chubby cheeked babies.",9/7/2012,100.0
16306,16306,us,23922911,r1do8lm44wzghb,b006pb2gn2,844032046,"evenflo modern 300 high chair, trivet blue (discontinued by manufacturer)",baby,2,13,16,n,n,disappointing,"we bought this after researching a lot of high chairs, and have been so disappointed after using it for two months that we're now just hoping to offload it via craigslist. it has a very large footprint--not nearly as sleek as we'd hoped. it looks very plasticky and cheap and clunky. the folding mechanism is completely useless, as the wheels are on the front and the legs fold so that the back legs are shorter than the front ones, meaning that the folded chair is resting on wheels. so you can't just fold it up and lean it against a wall.<br /><br />the main advantage of this chair is that it is easy to clean. the molded plastic seat is very easy to wipe down. i wasn't sure when i bought it if it was hard plastic or a softer foam-type surface, but it's very hard. the tray is nice and large, although i didn't find the pop-out tray to be all that helpful since food gets caught in the cracks.<br /><br />we went with a fisher price space saver booster chair, and very much prefer the simplicity and functionality for our 8-month-old.",8/12/2012,81.25
16340,16340,us,20809382,r2umj5c9af3rcx,b005igttia,415736729,"fridababy the windi gas and colic relief,  10-count",baby,1,24,40,n,n,our doctor recommended against,"i received this product as a gift, and before ever using it, showed it to our baby's doctor. he was appalled and told (begged) me to never use it. the insertion tip is too long and can cause tears in the baby's rectum. i realize so many other reviewers found relief for their babies in pain, but i wanted to pass on what our doctor recommended and suggest that before using, please check with your own doctor.",8/12/2012,60.0
16342,16342,us,49654057,r1qtezk2rrzsey,b001oc5una,249629900,"regalo easy step extra tall walk thru gate, white",baby,1,22,26,n,y,way too flimsy; horrible!,"i purchased this gate to put at the top of my stairs, which are 34\\ wide.  since this products states that it fits doorways that are 29-40\\ wide, i figured, \\no problem!\\  wrong!  the 34\\ is just a bit too narrow to use the extension for the gate, so i had to extend the screws fully out from the gate to make it fit (about 4-5\\ of screw on each side).  this made the gate incredibly flimsy and shaky.  i am returning the gate, which is frustrating after putting 4 holes in my wall!",8/12/2012,84.61538461538461
16343,16343,us,47081643,rkql0g0sotx9x,b007700sd0,853986350,"taggies cozy cart cover, neutral (discontinued by manufacturer)",baby,5,18,19,n,y,great for restaurant high chairs!,"i've only used this on restaurant high chairs so far, but it's been great. my son is big for his age and started sitting up on his own at about 4.5 months, but we still thought he was too small to comfortably sit in a wooden high chair. a friend recommended this cart cover, so we got it and we love it! it's so soft and plush that he is very comfortable, and now he can sit at the restaurant table with us while we eat. (before, my husband and i would each have to take turns holding him and eating since he hated sitting in his car seat or a stroller at a restaurant.)<br /><br />before we bought this one, we checked out other, less expensive covers. we're happy we got this one because it has the following advantages:<br />1. it is very soft and plush (as i said before), so it pads the seat a bit for your little one.<br />2. it straps to the chair, and has its own little strap that holds the child in (it's like a little triangle-shaped piece of fabric that you put his feet through and straps around his waist, so it really keeps him in there! i've seen toddlers crawl out of restaurant high chairs and onto the table, so i think this feature would come in handy for children older than mine, too).<br />3. the tags! our baby loves them. we also use them as loops to attach links ([[asin:b001abzgu2 bright starts lots of links]]) and toys for our son.<br /><br />the main disadvantage to this cart cover is that it's kind of big. that's no big deal when we're taking it out in the car, but we like to walk places too. so, we purchased a 4l stuff sack ([[asin:b000sthhqi sea to summit ultra-sil stuff sack]], size s) for it, which makes it small enough to squeeze into the diaper bag when we're walking out for dinner. i'd recommend getting one if you're a walker too!<br /><br />we love our cart cover! i'm sure it will be great when we use it on an actual cart, too ;)",8/12/2012,94.73684210526315
16351,16351,us,47081643,r1rhxknlljuvsi,b004mwjsw8,859601729,"nuk trendline silicone spout learner cup, 5-ounce",baby,4,23,26,n,y,"great cup, but you need replacement spouts","my son stopped taking bottles when he was about 2 months old, so we decided to introduce a sippy cup around 4.5 months. although this product says 6+ months, it's similar to others that are labelled 4+ months, so we tried it anyway. this is his favorite sippy cup! he took right to it and now it's our first choice when feeding him (his second favorite is a [[asin:b000rqubag playtex baby the first sipster spill-proof 7 oz cup: boy colors]]).<br /><br />we really like the cup too and think it has may advantages over his other cups:<br />1. it's only five ounces. we're feeding him breast milk from it, so the smaller size is better since we only feed him 2-3 ounces per feeding.<br />2. it has a cap. no matter how \\spill proof\\ a cup is, they all tend to drip a little, especially if they're dropped or transported with liquid in them. this cup also comes with an insert to go under the spout (like the kind that come in bottles), so the sippy cup has two ways to keep it from leaking while transporting, on top of the \\spill proof\\ spout.<br />3. the handles project from the bottom of the cup instead of the top, which seems better for my son's little hands. also, the handles are removable, which makes it easier to transport the cup in a bottle cooler. you can also tilt the handles a bit by attaching them at an angle, which can help your child drink (e.g. if the handles are at an angle, the baby can hold the cup so that the handles are parallel to the floor, but the angle of the cup is tilted towards the baby's mouth, helping the fluid to flow more easily out of the cup).<br />4. the pattern is great! my son loves to look at this cup.<br /><br />the big disadvantage of the cup is that the spout is flimsy. my son doesn't have any teeth yet and, although he chomps on the spout a little with his gums, he doesn't do it much. he's only used this sippy cup once every day or two for about three weeks and the spout already broke. i ordered replacement spouts ([[asin:b004fpyg7o nuk replacement silicone spout, clear]]), but i strongly caution you to check the spout before each use. the part that broke was a small piece bridging the multiple holes in the spout. if i hadn't stopped using it when i noticed the damage, i worry that a small chunk of silicone could have broken off and my son would have swallowed it. it probably would have been small enough to cause him no harm, but i still don't want pieces of silicone in my baby's tummy, and i doubt you would either!<br /><br />still, the cup is great and my son loves it. if you get this cup, i kindly ask that you please buy replacement spouts rather than buying a new cup each time a spout breaks -- let's try to keep these cups out of landfills! :)",8/12/2012,88.46153846153848
16386,16386,us,51340713,r3dcyjpfhkohdy,b005jdoyf0,264758561,chicco keyfit caddy stroller frame,baby,5,57,69,n,y,best stroller option for a newborn if you have chicco carseat,"i'm so glad that i got this caddy to use as our main car seat stroller for my son for the first few months of his life.  originally i was thinking of buying a &#34;travel system&#34; (consisting of a full-size stroller, plus a car seat).. after testing them out i decided to get the caddy instead, and have been totally happy with my purchase.  here's what's so great about it: - it's super lightweight and portable - very easy to fold up and store in the car, then open up and pop baby in and out (without waking him, etc.) when running around town running errands. - handling is very good and it's actually pretty versatile, more versatile than you might think given how lightweight/portable it is.  it's definitely not an all-terrain stroller (the wheels aren't large or robust enough), but we took it on some walks on mostly flat dirt trails (nothing too bumpy/crazy), and it held up just fine. - storage basket is pretty darn generous for such a lightweight stroller.  it's no uppababy vista or anything, but it's plenty large for a diaper bag or groceries.  it's pretty easy to access too.  you may also be considering the snap n go generic caddy stroller, especially because it's so much cheaper than the chicco.  i struggled with the same thing, and am so glad that in the end i bought the chicco caddy made specifically for chicco carseats.  the chicco carseat audibly snaps into the chicco caddy and is much more securely attached than it would be on the snap n go (where there is no &#34;click,&#34; and you are supposed to manually close a strap over the carseat every time you attach it).  otherwise, i found the two stroller caddies to be pretty similar, in terms of ride/handling, quality/materials, etc.  but the greater security/safety & convenience (not having to use the strap) of the chicco caddy were good enough reasons for me to spring for it.  if you have a chicco keyfit car seat, and you plan to do a lot of in & out of the car, then i would definitely recommend that you get a caddy ... and this is the best one available for chicco carseats.  the only time i wouldn't recommend that you get a caddy is if you are primarily going to be strolling from home, and/or you really need an all-terrain stroller.  in those cases, by all means get a full-size stroller and just get an adapter so it can carry your keyfit.  but for most people, i think this would be a totally worthwhile purchase just for the added portability & convenience.  ------------  update aug 2016:  we kept this stroller around and just finished using it for kid #2.  she was tiny, so is still in her infant car seat at 15 months (!), so we have gotten a crapload of use out of this thing!  and it is still in great shape, totally functional.  the foam surrounding the handlebar is not as squishy as it was when we first bought it 4.5 years ago, but otherwise it's working as well as the day we bought it.  this really was a great buy for us.",8/10/2012,82.6086956521739
16430,16430,US,14486609,R1AFRKH28F24EG,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),Baby,5,55,85,N,N,Important: for all doorstep children!,"As is common in these free-thinking, immoral days an unwed single mother left her unwanted child on my doorstep. At first I tried to phone social services they called me a racist homophobe and hung up. The police were similarly unhelpful. What was I to do? My wife suggested drowning him, but the council forces us to sort our rubbish at gunpoint, and which recycling bag do babies go in? It was clearly not the answer.<br /><br />Several times I tried leaving him at the local park, but no-one would take him - not even the strange homeless man with the 'Jesus is Love' sandwich board. It looked like we were doomed to a life or depressing parental drudgery.<br /><br />Then we discovered the 3ct Diamond Pacifier. At first we were skeptical - diamonds are mined in the third world, where poor people live! But we did notice it is pleasingly shiny and pacifier-shaped. Anyway, for less than the price of buying up the whole planet's nuclear weapons, we were rid of our problem! We simply popped it in his mouth and left him in what the proletariat call a shopping mall. He was gone in seconds!<br /><br />Thank you! If only all of life's problems could be solved by buying a $17,000 diamond pacifier. Unfortunately only most of them can.",8/1/2012,32.35294117647059
16445,16445,US,14653886,R3AL5Y7YQ32NCY,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),Baby,4,114,143,N,N,Perfect for my little snowflake,"My daughter is the most precious little unique snowflake, and she deserves only the best items no matter what the cost. Would I ever put a non-diamond encrusted binky in my snookie-wookums mouth? No I wouldn't!  My little princess will be the most fashionable baby in the trailer park that I had to move into after buying this.",7/29/2012,39.86013986013986
16481,16481,US,33121570,RQLCASGJNBKEI,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),Baby,1,135,154,N,N,Color??? Clarity???,"This is a total ripoff.  It looks nice, but remember the 4 C's?  That's right, they tell you how many Carats, but what about cut, clarity, and color?  For my child, nothing less than a vs1 or an F will do.  Hold out for a better diamond.",7/28/2012,43.83116883116883
16513,16513,US,33649968,R28CZNE7WNUM1D,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,13,14,N,Y,Great product - makes diaper changes a breeze too,"My 3 day old granddaughter came a little early - 36 weeks, 5 lb 12 oz - and she would just gag on any other pacifier.  The lamb is really cute and it helps keep the pacifier in her mouth.  Highly recommended.",7/9/2012,92.85714285714286
16653,16653,US,36128769,R2FLX743ZBU8S4,B002VKDQ44,407277980,"2 pack natursutten bpa-free natural rubber pacifier, orthodontic nipple",Baby,4,10,11,N,Y,Awesome Pacifier *but quick to need replacing*,"Overall I am extremely pleased with these pacifiers, and will continue to buy them despite their frequent need for replacing because my little one took to them so well.<br /><br />I was able to introduce this paci to my breastfeeding newborn in week 3 with no nipple confusion (just be careful not to use it when the baby is hungry, only use it for comfort when you know he does not need to nurse, and not too often until after week 6-8). He really seems to find these soft and pliable pacifiers to be very comforting, and I like that they were designed with breastfeeding babies in mind.<br /><br />My only complaint is that they do break down rather quickly and need to be replaced about every 4-6 weeks. As a side note (an almost comical one), if you have a kitty be careful, many cats love the smell of rubber and two of our pacis have already fallen victim to our cat.",4/17/2012,90.9090909090909
16709,16709,us,21742667,r2xqz21ljmtel6,b004ebux9e,929565278,"safety 1st boost air protect booster car seat, dixie",baby,1,11,11,n,y,terrible safety for the headrest,"we ordered this booster and delivery was flawless, as usual with amazon. however, upon opening the product, i already felt the poor construction. i put both halves together, and could move it several inches front to back while \\locked\\. the manual stated that \\a little play was normal\\, and i could have lived with that. i couldn't get it to snap into the second position. that again i could have lived with. the major flaw, however, was that the headrest adjustment does not stay up. any movement will bring it down. video reviews only show people moving it up and down with one hand. when my daughter got in the car seat, down went the head rest. readjusted, and when she got out, same thing happened. not only is it inconvenient, it is just unsafe. if the headrest was down or went down in an accident, it could really injure the neck of the child (my daughter is 6, 52 inches with a long torso. when the headrest comes down it really hits her shoulder/neck area). what a shame, as we had a wonderful car seat ([[asin:b004ebux80 safety 1st complete air 65 protect convertible car seat, silver leaf]]) that actually protected our son during a major crash. the van was t-boned, flipped and dragged, our son didn't cry even once. the air feature really works, but it makes no sense to put a good feature on a terrible product. it is going back to amazon this week.",3/18/2012,100.0
16713,16713,us,45663239,r3fbth6dn73pu6,b0010tsk2k,147379610,davinci elizabeth ii covertible toddler bed,baby,4,16,19,n,n,what a pretty toddler bed,"i purchased the davinci elizabeth ii toddler bed in natural color about 6 months ago, but i paid only $150.<br /><br />pros:<br />sturdy structure, does not wobble<br />looks very pretty<br />assembly was fast, easy<br />daughter loves it, was very proud to be sleeping in a big girl bed and gave up her crib happily<br />the mattress from her standard crib fits in this bed just fine<br />i'm about to buy the conversion kit (my daughter grows like a weed! plus, we moved her out of crib kind of late) and will get more use out of it<br /><br />con:<br />soft wood means scratches and dents. it arrived in perfect condition, but we put some marks in during assembly, then my toddler added a few later... (not too important to me, gave up on having anything flawless with kids:))<br /><br />what helped me decide to buy this bed (other than its price and looks) was that you can use both panels on the front, so even my always wiggling child won't roll out of it, and even her anxious father finds it safe enough. at the same time, she can easily climb out in the morning.",3/18/2012,84.21052631578948
16725,16725,us,22270832,r2sv7cg7khe08a,b005lajeyw,174191754,american baby company 100% organic cotton terry hooded towel set,baby,1,31,33,n,n,thin and rough,"although i love the color and trim and the idea that it is organic cotton, i am looking for a new hooded towel and wash cloth for my baby.  the terry is very thin, and it is so rough i cannot believe it is intended for a baby...i would not even want to use the wash cloth on myself.",3/18/2012,93.93939393939394
16781,16781,us,50924537,r3recqtmkhxnfb,b004e2h3pa,416056590,playtex sipsters stage 1 sippy cups starter set - 6 ounce - 2 pack,baby,1,68,76,n,n,would be great if it performed the one job it's supposed to perform.,"pros: has a straw so that kids can drink while sitting up, even if they haven't mastered tipping the cup waaaaay back to let gravity do its thing.<br /><br />cons: *takes a deep breath* here we go...<br />leaks - these things leak. that's the one thing they're supposed to prevent, and they fail. they leak out the straw. they leak out the seal. they just leak.<br />liquid squirts - they don't have a air pressure relief hole, so as the contents of the cup warm up to room temp, expanding air pressure forces liquid back through the straw and out onto your coffee table. if you're unlucky enough to have closed the straw lid before the cup warmed up and then you flip the straw back into ready position, you get a nice 2-3 foot jet of whatever was in the cup. awesome science lesson (boyle's law)!<br />straw length - too short. lots of liquid remains in the bottom. if that's milk, then you throw away lots of sour milk remnants. it also insures that rather than drinking the cup dry, your child will have plenty of liquid to drizzle around the house, see above.<br /><br />i would really love these if they worked, but sadly they don't. i'm about to throw away two because i spend a huge part of my day mopping up milk dots from all over the house.",3/14/2012,89.47368421052632
16806,16806,us,40855614,r38xox7hysl2zy,b0042d69uq,65237224,"fisher-price baby's bouncer, adorable animals",baby,5,10,13,n,y,a godsend,"of all of the things we've bought for our baby, this is the item i appreciate the most.  this fantastic chair is super lightweight and portable.  when our daughter was only a month old, we'd put the chair in the kitchen so she could be with us while we cooked and ate.  we move it all over the house.  she is now 5 months old and she still loves the chair -- and the toys that come with it and easily attach/detach.  this is the best $$$ i have ever spent on anything in my life.",3/13/2012,76.92307692307692
16858,16858,US,18541842,R1BFCGN1NJ18W9,B001AVNK6E,93476192,natursutten bpa-free natural rubber pacifier,Baby,5,42,46,N,Y,Lifesaver ... prefect for breastfed babies!,"I was hesitant to give my newborn a pacifier at all, but around 4 weeks, she became insistant that she have something to suck on as she fell asleep. I was nursing her to sleep, but it came to point that after I'd try to slip away she'd immediately wake up rooting for something to suck.<br /><br />I bought several [[ASIN:B004IOHN8Q The First Years 2 Pack GumDrop Infant Pacifier, Pink/Purple]] (soothies), but she was never happy with them. When I tried to slip the pacifier in place of my breast after she was asleep, she'd immediately stir & fuss.<br /><br />I bought the Natursutten pacifier because I loved that it's all natural, BPA/PVC/Phthalates-free! I was skeptical that my little girl would take any brand, but this one has worked wonders. The pacifier is large enough that it rests against her nose just like my breast. I'm able to slip away after she's done nursing & slip in this pacifier without a problem.<br /><br />I should note that my little girl has had trouble figuring out how to suck a pacifier but this one she took to very quickly. We are both very happy!",3/4/2012,91.30434782608695
16884,16884,US,37037154,R2KIUUQKW1WQEK,B004JCW3RS,246038397,"philips avent soothie pacifier, up to 3 months, 0 - 3 months (was 0 to 6 months)",Baby,5,61,73,N,N,Best for Breastfed Babes,"This pacifier isn't an orthodontic pacifier, but that is the biggest POSITIVE in my opinion. A newborn doesn't *need* an orthodontic pacifier, a newborn needs what is going to be the most comforting, and the Soothie is the most nipple-like pacifier there is.  If you are a breastfeeding mother, and you decide to use a pacifier, please be sure to use the Soothie. The Soothie will definitely help you avoid any nipple confusion that might occur from using an orthodontic or other odd shaped pacifier.  I love the Soothie, and my son used one until we gave up pacifiers all together. I plan to use a Soothie with my daughter (expected in a couple months), and I know I will not be disappointed.",2/11/2012,41.78082191780822
16946,16946,us,17485100,r1g2xkjwbmo16w,b005npfrpu,950973528,"jj cole broadway stroller, black/gray drops",baby,5,25,32,n,n,easy to use and looks good,i love this stroller. you can change the canopy to a different color which is really nice.  i don't have to by a new stroller every time i want to get a different look.  the 360 degree spin feature is perfect.  it makes strolling so much easier. i don't have to pull my baby out every time i want to see him.  the bassinet is really nice since you can't use most strollers until 6 months.  you get more use out of this stroller.  the look is very pretty. it seems a little heavier but to me it makes it feel like it is more durable than some of the cheap other strollers out there.,1/11/2012,78.125
16954,16954,us,46840799,r2oysw5fdakpve,b0013abuqo,560204418,breathablebaby breathable mesh crib liner - blue,baby,5,17,23,n,y,attractive and works great,"i hesitated to buy these bumpers after reading the reviews here, but i'm glad that i took a chance and bought them!  some of the reviews made it sound like the bumpers would collapse at the slightest touch and then remain collapsed and have to be adjusted frequently, but i haven't found this to be the case.  as long as the bumpers are put on correctly - i.e. tightly, with the panels overlapping as per the instructions - this is not a problem at all.  i am delighted at how these bumpers look and work.<br /><br />as for the look, my son's room features chocolate brown, light blue and some yellow, and these bumpers look great with the velour chocolate brown sheet in his crib - they're a really nice shade of light blue.<br /><br />as for the function, make sure the edge of the bumper is just below the top of mattress; this will help keep the bumpers in place, as well as prevent little hands and feet from getting under the bumper.  you should also make sure to install these tightly when you velcro them around the crib rails; this will allow the bumpers to spring back into position quickly after little legs and arms push down on them.<br /><br />i like that my baby can see through the bumper a little and look around his room as he likes when he wakes up in the morning.  now that he's standing, of course, he usually looks over the bumper instead of through it, but at least i know he can stand there safely, unable to use the bumpers to try to climb out.<br /><br />the only thing i don't like about this product is that changing the sheets tends to pull it out of place, as the mattress fits very tightly in the crib and rubs against the railing coming out and when it's being put back in.  but this is a problem i would have with any bumper given how tightly the mattress fits into the crib.  overall, i love these bumpers!",1/11/2012,73.91304347826087
16973,16973,us,49692901,r307j55za1gcmh,b000kd7x02,518095468,take-out time-out the portable time out mat,baby,4,10,13,n,y,i cannot believe this actually works,"i have to admit, i was a skeptic.  my two year old (who thinks he is 5 or 6) could care less about the time out chair, or the naughty stey (thank you jo fine)... but for some crazy reason the fact this was portable and i'd be consistent and whip it out when needed anywhere we were... worked!  so much so that after his \\melt downs\\ he'd announce hge was finished (he stayed on this mat 100% of the time (and yes, i am shocked lol) and he would fold it and give o me to put back in my bag.  for some reason when i bought it i thought it came with all you see so want to be clear it is just the mat and the little blue bag it comes in. i believe the other pieces are probably sep.  i think that this is great as far as portability. if you have a toddler that needs to understand the two-min time out rule (who thinks it doesnt apply when not at home) - this will be a helpful tool for you! but this doenst do the trick alone! your patience and consistency in using it. it took two tries and it was set in stone for us. every child is different but i am sure that in knowing this is in your bag they will be less tempted to continue misbehaving as they see teh blue sack come out of your purse! (and yes, it is small enough for a purse! also very easy to clean!",1/11/2012,76.92307692307692
16991,16991,US,35472081,R3LZP7H6H27YUK,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,10,12,N,Y,She loves them!,"I don't really know what it is but my little one will only take these pacifiers. I tried pretty much every brand of pacis out there and the only ones she'll take are the ones shaped like the soothies. I love the fact that they are soft so if she rolls over them they won't hurt her.  At first I was worried cuz I thought the round shape covering her nose would be a problem, but now I see it doesn't block her nose at all and she seems very comfortable sucking on them.  I think these are just great.",1/6/2012,83.33333333333331
17008,17008,us,52110649,r9c51ztsol7yq,b0013fcqia,961990921,dekor classic biodegradable refill,baby,5,39,41,n,n,why all the drama? both versions of these liners work great!,"there are dozens of dramatic reviews on different versions of the diaper dekor refill and system. people are apparently very passionate about diaper pails.<br /><br />i have tried the biodegradable and non-biodegradable versions of the refills. i have not noticed any difference in smell/quality between them. i also use biodegradable diapers, so it makes sense to keep everything eco-friendly when i can and i like that diaper dekor gives you the option of choosing from green or regular liners.<br /><br />highlights:<br /><br />1) simple, straightforward re-fill design. the plastic is one long roll which you tie off as you use it. super easy and will save you money in the long-run.<br /><br />2) no stink. i have used the diaper dekor system and the regular and biodegradable refills for 2 years now and i have never had a problem with stink.  no diaper pail will smell fresh if its kept full for days on end and never cleaned out. i empty the pail every 4-5 days (you just tie it off, so you're not wasting liners), and i also run a sanitizing wipe along the inside and the top. that keeps it fresh and sanitary.<br /><br />3) price: because of the \\tie it off\\ system, you end up only using as much of the refill roll as you need. want to empty the pail after a particularly smelly diaper? fine-- tie off after a couple inches. leaving it full for many days? no problem-- tie off a few few feet. its a much less expensive system.<br /><br />biodegradable or regular? both work.",1/5/2012,95.1219512195122
17010,17010,us,15030457,rrklt6prh1kd3,b0039cxtig,575767570,deluxe magic set - (child),baby,5,18,20,n,y,excellent quality!,bought for my 10 year old grandson for christmas.  i was impressed by the quality in the package upon arrival.  it was his favorite gift on christmas morning.  he started using without instructions and keep busy for hours.  the items are top quality wood and store together in the big box.  it just would be nice to have a way to keep the box closed for storage when not performing.,1/5/2012,90.0
17013,17013,us,9996358,r2l4y3bwjlm3gh,b005uakd8o,636594968,petit tresor 4 piece nesting crib bedding set (discontinued by manufacturer),baby,4,14,15,n,y,nice,"a nice set, the blanket is soft and thicker then some of the others in different sets. i have returned several (stay away from trend lab, cheap thin scratchy material). it looks a bit girly in the picture (my husband was not thrilled when i showed him what i ordered), however once it arrived and we placed in the crib it doesn't look girly at all. i think it was because it was pictured in a white crib, we have a dark wood crib. i was looking for a set with out a theme. i dislike giant animals or dinos all over the babys room. i think it looks expensive and very neutral. the ties on the bumpers could be longer. the material could be even more soft but i feel that this is the best quality that i have found for under $200.",1/5/2012,93.33333333333331
17072,17072,us,12349227,r8mv22rje0zg6,b005bt2i28,135570229,lullaby light cube soothing star projector- portable travel soother and musical night light,baby,1,14,14,n,y,don't waste your money,i returned this item the same day it arrived.  one other review stated that it looked like it came from the dollar store and i would have to agree. it has a space for a plug for a/c power but no adapter was included and it was not compatible with any adapter i had.,12/20/2011,100.0
17131,17131,us,19345318,rse6smkqhz2rb,b005984stc,699910045,luvable friends 7 piece drooler bibs with waterproof backing,baby,1,24,24,n,y,happymom,"cheap and poor quality.  i received the bibs and the stitching is already coming off (without even using/washing it).  the backs are also made out of a cheap plastic, which i do not like.  the sayings are cute but do not buy these bibs.",12/9/2011,100.0
17262,17262,US,19658776,R1OTP0N2UP9HDK,B00608LMSK,781955422,safety 1st comfort check pacifier thermometer with pacifier medicine dispenser,Baby,1,11,11,N,N,this sucks!,"I didnt even want to give this a one star!  this medicine pacifier DOES NOT WORK!  the hole is to big, medicine just comes pouring out, and the pacifer part is hard plastic!  My child choked on the medicine.  DO NOT BUY THIS PRODUCT!!!!!!!",11/28/2011,50.0
17279,17279,US,23786302,R1CCTHO40JKZ54,B004GYDHVA,343148814,the first years gumdrop newborn pacifier,Baby,4,11,16,N,Y,"Only pacifiers my baby will use, perfect for newborns!","LOVE THESE!<br /><br />A lot of people say they're baby won't take them if they introduce them later, which I can understand because the nipple is a lot different than a traditional pacifier.  I did my research on them before my baby was born and decided on the gumdrop, because they don't block the baby's face and the nipple is more contoured to a smaller baby's mouth.  I took them to the hospital with me and my daughter's been loving them since the day she was born!  I do think they are pretty ugly (I like the other types with t he cute designs), but I believe these are safer and healthier.  My only concern is that she doesn't like other pacifiers and I believe these only go up to 6 months, I haven't seen a larger size anywhere.  Guess that's when we will try to take her off the bink?<br />All in all, very pleased with these.<br /><br />PS- Don't use in the microwave sterilizer, it changes the pink and purple to an ugly brown color, not sure why.  Stick with hot soap and water to clean.",11/16/2011,68.75
17280,17280,US,13447498,R37D4XOOPQNA3L,B00608LMSK,781955422,safety 1st comfort check pacifier thermometer with pacifier medicine dispenser,Baby,1,11,12,N,N,TRASH,"I purchased the Safety 1st Comfort Check Thermometer with the bonus Pacifier Medicine Dispenser because my 6 month old daughter has some medication she needs to take, and at first glance it seemed like it was going to work great. I was wrong. This product is NOT SAFE AT ALL!! There is no valve to help slow the flow of medicine that comes out. I may as well have just poured the medicine down her throat! She choked on the medicine because it just came pouring out of the nipple! How this product was tested and approved amazes me. This is a trash product and needs to be taken off the market.",11/16/2011,45.83333333333334
